Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Num_days_from_begin,Num_days_from_begin_norm
France,0.8230224335631573,0.4031685964129289,2020-03-05,377,6,12,43.0,0.9772727272727273
Gabon,0.37875966927284804,0.43505717965731233,2020-03-05,0,0,0,43.0,0.9772727272727273
Gambia,0.5133374329444371,0.3436936073160094,2020-03-05,0,0,0,43.0,0.9772727272727273
Georgia,0.7860673677568422,0.5428067668675323,2020-03-05,4,0,0,43.0,0.9772727272727273
Germany,0.8681030419303313,0.4262009934106363,2020-03-05,482,0,16,43.0,0.9772727272727273
Ghana,0.4614150081661609,0.3921827033869974,2020-03-05,0,0,0,43.0,0.9772727272727273
Greece,0.7554506407767725,0.46972609085956996,2020-03-05,31,0,0,43.0,0.9772727272727273
Grenada,0.5008052807525148,0.1863196460783698,2020-03-05,0,0,0,43.0,0.9772727272727273
Guatemala,0.5354441607463182,0.08941612094698131,2020-03-05,0,0,0,43.0,0.9772727272727273
Guinea,0.480298723736276,0.3627455738584008,2020-03-05,0,0,0,43.0,0.9772727272727273
Guinea-Bissau,0.4978505380031116,0.34413380328297266,2020-03-05,0,0,0,43.0,0.9772727272727273
Guyana,0.4335820493710309,0.19626054035157978,2020-03-05,0,0,0,43.0,0.9772727272727273
Haiti,0.5655555209198243,0.15032268027416365,2020-03-05,0,0,0,43.0,0.9772727272727273
Holy See,0.7821708479866093,0.43792167769984874,2020-03-05,0,0,0,43.0,0.9772727272727273
Honduras,0.5299323564167888,0.10295426815299269,2020-03-05,0,0,0,43.0,0.9772727272727273
Hungary,0.8318536004314983,0.4618487212425948,2020-03-05,2,0,0,43.0,0.9772727272727273
Iceland,1.0,0.33109965839842653,2020-03-05,34,0,0,43.0,0.9772727272727273
India,0.5847197859133962,0.6603838902530702,2020-03-05,30,0,3,43.0,0.9772727272727273
Indonesia,0.3788956932357362,0.7822991669537387,2020-03-05,2,0,0,43.0,0.9772727272727273
Iran,0.6886269797862724,0.5755350145855217,2020-03-05,3513,107,739,43.0,0.9772727272727273
Iraq,0.6980730883201702,0.5449894193452043,2020-03-05,35,2,0,43.0,0.9772727272727273
Ireland,0.888340384853354,0.36954875670942483,2020-03-05,6,0,0,43.0,0.9772727272727273
Israel,0.6791808712523746,0.5144438241048868,2020-03-05,20,0,1,43.0,0.9772727272727273
Italy,0.7925341736591486,0.4363828584907421,2020-03-05,3858,148,414,43.0,0.9772727272727273
Jamaica,0.5574167538070179,0.1333111594938255,2020-03-05,0,0,0,43.0,0.9772727272727273
Japan,0.7264114139218638,0.8640211918551867,2020-03-05,360,6,43,43.0,0.9772727272727273
Jordan,0.68144793730051,0.5195686961952066,2020-03-05,1,0,0,43.0,0.9772727272727273
Kazakhstan,0.8399498600559021,0.6227914261908115,2020-03-05,0,0,0,43.0,0.9772727272727273
Kenya,0.3861285785401417,0.5243073362034879,2020-03-05,0,0,0,43.0,0.9772727272727273
Kosovo,0.7887806301876847,0.46659916203250384,2020-03-05,0,0,0,43.0,0.9772727272727273
Kuwait,0.6650117084515279,0.5577167506953364,2020-03-05,58,0,0,43.0,0.9772727272727273
Kyrgyzstan,0.7755727411756816,0.6494081790922188,2020-03-05,0,0,0,43.0,0.9772727272727273
Laos,0.5739159881999213,0.7435205020338276,2020-03-05,0,0,0,43.0,0.9772727272727273
Latvia,0.923642381666237,0.479157552483272,2020-03-05,1,0,0,43.0,0.9772727272727273
Lebanon,0.7061466772840927,0.5173704315244119,2020-03-05,16,0,1,43.0,0.9772727272727273
Liberia,0.4470720369682904,0.36365209924603287,2020-03-05,0,0,0,43.0,0.9772727272727273
Libya,0.6351157195525946,0.4541275787694537,2020-03-05,0,0,0,43.0,0.9772727272727273
Liechtenstein,0.8316410629894856,0.42806766867532237,2020-03-05,1,0,0,43.0,0.9772727272727273
Lithuania,0.9074876468515649,0.47670745634949585,2020-03-05,1,0,0,43.0,0.9772727272727273
Luxembourg,0.8569122371502225,0.416458984901991,2020-03-05,1,0,0,43.0,0.9772727272727273
MS Zaandam,0.3863515067015417,0.3956553981703188,2020-03-05,0,0,0,43.0,0.9772727272727273
Madagascar,0.20907733245673446,0.5547270157123148,2020-03-05,0,0,0,43.0,0.9772727272727273
Malawi,0.2611498747918314,0.5120732313676111,2020-03-05,0,0,0,43.0,0.9772727272727273
Malaysia,0.40996677803628634,0.7774753386742872,2020-03-05,50,0,22,43.0,0.9772727272727273
Maldives,0.4166055031139097,0.6441631609939535,2020-03-05,0,0,0,43.0,0.9772727272727273
Mali,0.5523261703492321,0.38209259048708344,2020-03-05,0,0,0,43.0,0.9772727272727273
Malta,0.7258210321384951,0.4444448592611699,2020-03-05,0,0,0,43.0,0.9772727272727273
Mauritania,0.584794410170814,0.4327879813264594,2020-03-05,0,0,0,43.0,0.9772727272727273
Mauritius,0.19554011431680549,0.5908078122056805,2020-03-05,0,0,0,43.0,0.9772727272727273
Mexico,0.6096055588459501,0.047595807107959964,2020-03-05,5,0,1,43.0,0.9772727272727273
Moldova,0.8342066260672922,0.4919415628823502,2020-03-05,0,0,0,43.0,0.9772727272727273
Monaco,0.7994610050470559,0.4208273444168591,2020-03-05,1,0,0,43.0,0.9772727272727273
Mongolia,0.8290197678713289,0.7481064276417273,2020-03-05,0,0,0,43.0,0.9772727272727273
Montenegro,0.7878111193921997,0.4611587301856663,2020-03-05,0,0,0,43.0,0.9772727272727273
Morocco,0.6866593553786615,0.3715834327479326,2020-03-05,2,0,0,43.0,0.9772727272727273
Mozambique,0.2100333258709076,0.5162411337167371,2020-03-05,0,0,0,43.0,0.9772727272727273
Namibia,0.16949152542372883,0.45841098419604837,2020-03-05,0,0,0,43.0,0.9772727272727273
Nepal,0.6524172119432818,0.6815961091699574,2020-03-05,1,0,1,43.0,0.9772727272727273
Netherlands,0.8788017044558238,0.4136138324031068,2020-03-05,82,0,0,43.0,0.9772727272727273
New Zealand,0.0,0.9892106169701145,2020-03-05,3,0,0,43.0,0.9772727272727273
Nicaragua,0.5078794714335509,0.10646599341912116,2020-03-05,0,0,0,43.0,0.9772727272727273
Niger,0.5526766965447081,0.42308432450961586,2020-03-05,0,0,0,43.0,0.9772727272727273
Nigeria,0.47214106440640186,0.42509897621346615,2020-03-05,1,0,0,43.0,0.9772727272727273
North Macedonia,0.7793908582450831,0.4694579684124605,2020-03-05,1,0,0,43.0,0.9772727272727273
Norway,0.9575765819634116,0.42439846389595487,2020-03-05,87,0,0,43.0,0.9772727272727273
Oman,0.5847197859133962,0.5891108346923295,2020-03-05,16,0,2,43.0,0.9772727272727273
Pakistan,0.6732798872512487,0.6310095488924676,2020-03-05,5,0,0,43.0,0.9772727272727273
Panama,0.46700238136396144,0.12148458380777993,2020-03-05,0,0,0,43.0,0.9772727272727273
Papua New Guinea,0.3266993313099769,0.88423389101671,2020-03-05,0,0,0,43.0,0.9772727272727273
Paraguay,0.16491110739564177,0.19729976938075588,2020-03-05,0,0,0,43.0,0.9772727272727273
Peru,0.29954176927502063,0.14105718305126735,2020-03-05,0,0,0,43.0,0.9772727272727273
Philippines,0.5091509176422135,0.8097179114279556,2020-03-05,3,1,1,43.0,0.9772727272727273
Poland,0.876787794116397,0.46063300655203016,2020-03-05,1,0,0,43.0,0.9772727272727273
Portugal,0.758527238326263,0.3677418150532087,2020-03-05,8,0,0,43.0,0.9772727272727273
Qatar,0.6258556993568145,0.5693712528615282,2020-03-05,8,0,0,43.0,0.9772727272727273
Romania,0.8203359602961167,0.48039159453098085,2020-03-05,6,0,1,43.0,0.9772727272727273
Russia,0.9531180187354118,0.7011113505734935,2020-03-05,4,0,2,43.0,0.9772727272727273
Rwanda,0.36802322231321977,0.49704607124250993,2020-03-05,0,0,0,43.0,0.9772727272727273
Saint Kitts and Nevis,0.5503153772256213,0.1825727265168009,2020-03-05,0,0,0,43.0,0.9772727272727273
Saint Lucia,0.5177412087429403,0.1886957539925638,2020-03-05,0,0,0,43.0,0.9772727272727273
Saint Vincent and the Grenadines,0.5090026137382313,0.1876493976578316,2020-03-05,0,0,0,43.0,0.9772727272727273
San Marino,0.8014361863414938,0.43793661110196624,2020-03-05,21,1,0,43.0,0.9772727272727273
Sao Tome and Principe,0.3881118834879189,0.4180998976722559,2020-03-05,0,0,0,43.0,0.9772727272727273
Saudi Arabia,0.6130581115150897,0.5483833743719062,2020-03-05,5,0,0,43.0,0.9772727272727273
Senegal,0.5232955205608723,0.34660460254241166,2020-03-05,4,0,0,43.0,0.9772727272727273
Serbia,0.8021361429838557,0.4669484780657171,2020-03-05,0,0,0,43.0,0.9772727272727273
Seychelles,0.34214749720631343,0.5839927505120629,2020-03-05,0,0,0,43.0,0.9772727272727273
Sierra Leone,0.46627082748855375,0.3556749846847779,2020-03-05,0,0,0,43.0,0.9772727272727273
Singapore,0.39847369778309283,0.7480609486443695,2020-03-05,117,0,78,43.0,0.9772727272727273
Slovakia,0.8460841629378153,0.46251291824132035,2020-03-05,0,0,0,43.0,0.9772727272727273
Slovenia,0.8223007508711675,0.4465494507732278,2020-03-05,2,0,0,43.0,0.9772727272727273
Somalia,0.43501880247903674,0.5524547628219378,2020-03-05,0,0,0,43.0,0.9772727272727273
South Africa,0.09768315295989088,0.4735042415952946,2020-03-05,1,0,0,43.0,0.9772727272727273
South Korea,0.7264114139218638,0.8300816415881673,2020-03-05,6088,35,41,43.0,0.9772727272727273
South Sudan,0.45131239508915716,0.5019099481912764,2020-03-05,0,0,0,43.0,0.9772727272727273
Spain,0.7641958480574551,0.38207957806351106,2020-03-05,259,3,2,43.0,0.9772727272727273
Sri Lanka,0.45247426643882654,0.6705657553331761,2020-03-05,1,0,1,43.0,0.9772727272727273
Sudan,0.5078549115513628,0.4982125735851874,2020-03-05,0,0,0,43.0,0.9772727272727273
Suriname,0.4233736398784475,0.20549956472526779,2020-03-05,0,0,0,43.0,0.9772727272727273
Sweden,0.9814563443371053,0.44995867859754984,2020-03-05,94,0,0,43.0,0.9772727272727273
Switzerland,0.8286013052632772,0.42357916315250904,2020-03-05,114,1,3,43.0,0.9772727272727273
Syria,0.7150956843563943,0.5280088344649345,2020-03-05,0,0,0,43.0,0.9772727272727273
Taiwan*,0.6102242789549204,0.8063239564012536,2020-03-05,44,1,12,43.0,0.9772727272727273
Tajikistan,0.7534370516050357,0.6375632522913439,2020-03-05,0,0,0,43.0,0.9772727272727273
Tanzania,0.3261892414491464,0.5140664163059175,2020-03-05,0,0,0,43.0,0.9772727272727273
Thailand,0.5280431347100092,0.7384448558672149,2020-03-05,47,1,31,43.0,0.9772727272727273
Timor-Leste,0.3025246897661805,0.8223690111542331,2020-03-05,0,0,0,43.0,0.9772727272727273
Togo,0.4677722392094741,0.3984547322763426,2020-03-05,0,0,0,43.0,0.9772727272727273
Trinidad and Tobago,0.4873474099242706,0.18786898654805922,2020-03-05,0,0,0,43.0,0.9772727272727273
Tunisia,0.707519196854068,0.4262009934106363,2020-03-05,1,0,0,43.0,0.9772727272727273
Turkey,0.7544068457837767,0.5152695733628834,2020-03-05,0,0,0,43.0,0.9772727272727273
US,0.7367095614455192,0.07081012009509857,2020-03-05,217,12,7,43.0,0.9772727272727273
Uganda,0.39579761523543955,0.5042619590247809,2020-03-05,0,0,0,43.0,0.9772727272727273
Ukraine,0.8433485699063985,0.5014300429505009,2020-03-05,1,0,0,43.0,0.9772727272727273
United Arab Emirates,0.6130581115150897,0.5789289696122236,2020-03-05,29,0,5,43.0,0.9772727272727273
United Kingdom,0.9094590497025894,0.38399376869857094,2020-03-05,115,0,8,43.0,0.9772727272727273
Uruguay,0.0791376080752893,0.2063887809422637,2020-03-05,0,0,0,43.0,0.9772727272727273
Uzbekistan,0.7772078625628993,0.6148550017563716,2020-03-05,0,0,0,43.0,0.9772727272727273
Venezuela,0.44703141870159463,0.16965295112874457,2020-03-05,0,0,0,43.0,0.9772727272727273
Vietnam,0.5374892432439071,0.7622025410541284,2020-03-05,16,0,16,43.0,0.9772727272727273
West Bank and Gaza,0.6881754557983522,0.5152352944171137,2020-03-05,4,0,0,43.0,0.9772727272727273
Western Sahara,0.6150937479041447,0.35192157248724293,2020-03-05,0,0,0,43.0,0.9772727272727273
Yemen,0.533264253941625,0.5603178371003406,2020-03-05,0,0,0,43.0,0.9772727272727273
Zambia,0.24072368526699897,0.49164764637703784,2020-03-05,0,0,0,43.0,0.9772727272727273
Zimbabwe,0.19742933602358503,0.49747404897137704,2020-03-05,0,0,0,43.0,0.9772727272727273
Afghanistan,0.6980730883201702,0.616262474905945,2020-03-06,1,0,0,44.0,0.9777777777777777
Albania,0.7750900450295994,0.46410570133535156,2020-03-06,0,0,0,44.0,0.9777777777777777
Algeria,0.6511627687299801,0.40128800593263336,2020-03-06,17,0,0,44.0,0.9777777777777777
Andorra,0.7878706298759632,0.40082031892995384,2020-03-06,1,0,0,44.0,0.9777777777777777
Angola,0.2805295866288445,0.45631861092208664,2020-03-06,0,0,0,44.0,0.9777777777777777
Antigua and Barbuda,0.5475096751766659,0.18592119575823499,2020-03-06,0,0,0,44.0,0.9777777777777777
Argentina,0.023468856652469172,0.17974317942312942,2020-03-06,2,0,0,44.0,0.9777777777777777
Armenia,0.7648485741571474,0.5485130234539262,2020-03-06,1,0,0,44.0,0.9777777777777777
Australia,0.05126497562431692,0.9013967821912392,2020-03-06,60,2,21,44.0,0.9777777777777777
Austria,0.835194689019938,0.44503778320433474,2020-03-06,55,0,0,44.0,0.9777777777777777
Azerbaijan,0.7655475861886558,0.5571292570802144,2020-03-06,6,0,0,44.0,0.9777777777777777
Bahamas,0.6228282215717003,0.13297583673718738,2020-03-06,0,0,0,44.0,0.9777777777777777
Bahrain,0.6322100965675677,0.5672198247701019,2020-03-06,60,0,4,44.0,0.9777777777777777
Bangladesh,0.6100825873269119,0.7023206167495074,2020-03-06,0,0,0,44.0,0.9777777777777777
Barbados,0.5109825180869363,0.19356845522439978,2020-03-06,0,0,0,44.0,0.9777777777777777
Belarus,0.8937001068354876,0.4905279806137288,2020-03-06,6,0,0,44.0,0.9777777777777777
Belgium,0.8665283756377304,0.40923121827712655,2020-03-06,109,0,1,44.0,0.9777777777777777
Belize,0.5109825180869363,0.19356845522439978,2020-03-06,0,0,0,44.0,0.9777777777777777
Benin,0.4742730511025026,0.4035151192211552,2020-03-06,0,0,0,44.0,0.9777777777777777
Bhutan,0.6462536261249134,0.7025829694730714,2020-03-06,1,0,0,44.0,0.9777777777777777
Bolivia,0.23247250946263925,0.17983821016387708,2020-03-06,0,0,0,44.0,0.9777777777777777
Bosnia and Herzegovina,0.8011858644653456,0.4556574684828851,2020-03-06,2,0,0,44.0,0.9777777777777777
Botswana,0.17543407230240396,0.47943483860895353,2020-03-06,0,0,0,44.0,0.9777777777777777
Brazil,0.2518861517215061,0.2194232652223125,2020-03-06,13,0,0,44.0,0.9777777777777777
Brunei,0.4291924427353286,0.785036052287271,2020-03-06,0,0,0,44.0,0.9777777777777777
Bulgaria,0.7900205641782784,0.48215305718983914,2020-03-06,0,0,0,44.0,0.9777777777777777
Burkina Faso,0.5019558167719436,0.3903553980006211,2020-03-06,0,0,0,44.0,0.9777777777777777
Burma,0.5933743105521534,0.7213257467125302,2020-03-06,0,0,0,44.0,0.9777777777777777
Burundi,0.35448883800585096,0.4971987992187115,2020-03-06,0,0,0,44.0,0.9777777777777777
Cabo Verde,0.5425788065219712,0.317452565236058,2020-03-06,0,0,0,44.0,0.9777777777777777
Cambodia,0.4954540602680617,0.7517379595202984,2020-03-06,1,0,1,44.0,0.9777777777777777
Cameroon,0.4227001323399806,0.4346930082829472,2020-03-06,1,0,0,44.0,0.9777777777777777
Canada,0.8958113120928138,0.0,2020-03-06,49,0,0,44.0,0.9777777777777777
Central African Republic,0.4488006748299937,0.4667227800564414,2020-03-06,0,0,0,44.0,0.9777777777777777
Chad,0.5323335572061056,0.4592316425215049,2020-03-06,0,0,0,44.0,0.9777777777777777
Chile,0.04936064014388308,0.1528416736949818,2020-03-06,4,0,0,44.0,0.9777777777777777
China,0.686980523068814,0.7935165277124913,2020-03-06,80690,3044,53944,44.0,0.9777777777777777
Colombia,0.42952872419913535,0.14349370336493666,2020-03-06,1,0,0,44.0,0.9777777777777777
Comoros,0.2763468497700345,0.542726669528902,2020-03-06,0,0,0,44.0,0.9777777777777777
Congo (Brazzaville),0.3482052866091021,0.4695034474098183,2020-03-06,0,0,0,44.0,0.9777777777777777
Congo (Kinshasa),0.3482052866091021,0.4695034474098183,2020-03-06,0,0,0,44.0,0.9777777777777777
Costa Rica,0.47844067418765834,0.11140012523694043,2020-03-06,1,0,0,44.0,0.9777777777777777
Cote d'Ivoire,0.45757516504713136,0.37682879024170046,2020-03-06,0,0,0,44.0,0.9777777777777777
Croatia,0.812371001580334,0.44724351457618833,2020-03-06,11,0,0,44.0,0.9777777777777777
Cuba,0.5941658944472941,0.1241389960341635,2020-03-06,0,0,0,44.0,0.9777777777777777
Cyprus,0.7181592935066505,0.5091149753174621,2020-03-06,0,0,0,44.0,0.9777777777777777
Czechia,0.8569330185889971,0.44817006429847794,2020-03-06,18,0,0,44.0,0.9777777777777777
Denmark,0.917826412641916,0.4279040800430353,2020-03-06,23,0,1,44.0,0.9777777777777777
Diamond Princess,0.3863515067015417,0.3956553981703188,2020-03-06,706,6,40,44.0,0.9777777777777777
Djibouti,0.498052684725737,0.5402049609440625,2020-03-06,0,0,0,44.0,0.9777777777777777
Dominica,0.5319632697515768,0.18736498422659398,2020-03-06,0,0,0,44.0,0.9777777777777777
Dominican Republic,0.5633309623600914,0.15752634981833852,2020-03-06,2,0,0,44.0,0.9777777777777777
Ecuador,0.36905379275426803,0.13030445473567026,2020-03-06,13,0,0,44.0,0.9777777777777777
Egypt,0.6319503285828854,0.49747404897137704,2020-03-06,15,0,1,44.0,0.9777777777777777
El Salvador,0.5166530170398352,0.0939446751391097,2020-03-06,0,0,0,44.0,0.9777777777777777
Equatorial Guinea,0.40052066950238846,0.4295949484373382,2020-03-06,0,0,0,44.0,0.9777777777777777
Eritrea,0.5297377665809905,0.5306747352290835,2020-03-06,0,0,0,44.0,0.9777777777777777
Estonia,0.9398490700778455,0.48055043162623046,2020-03-06,10,0,0,44.0,0.9777777777777777
Eswatini,0.1358170931112364,0.5024492476450194,2020-03-06,0,0,0,44.0,0.9777777777777777
Ethiopia,0.4727361692440374,0.5330756190149724,2020-03-06,0,0,0,44.0,0.9777777777777777
Fiji,0.21902880779719583,1.0,2020-03-06,0,0,0,44.0,0.9777777777777777
Finland,0.9909024528710031,0.4838982288645693,2020-03-06,15,0,1,44.0,0.9777777777777777
France,0.8230224335631573,0.4031685964129289,2020-03-06,653,9,12,44.0,0.9777777777777777
Gabon,0.37875966927284804,0.43505717965731233,2020-03-06,0,0,0,44.0,0.9777777777777777
Gambia,0.5133374329444371,0.3436936073160094,2020-03-06,0,0,0,44.0,0.9777777777777777
Georgia,0.7860673677568422,0.5428067668675323,2020-03-06,4,0,0,44.0,0.9777777777777777
Germany,0.8681030419303313,0.4262009934106363,2020-03-06,670,0,17,44.0,0.9777777777777777
Ghana,0.4614150081661609,0.3921827033869974,2020-03-06,0,0,0,44.0,0.9777777777777777
Greece,0.7554506407767725,0.46972609085956996,2020-03-06,45,0,0,44.0,0.9777777777777777
Grenada,0.5008052807525148,0.1863196460783698,2020-03-06,0,0,0,44.0,0.9777777777777777
Guatemala,0.5354441607463182,0.08941612094698131,2020-03-06,0,0,0,44.0,0.9777777777777777
Guinea,0.480298723736276,0.3627455738584008,2020-03-06,0,0,0,44.0,0.9777777777777777
Guinea-Bissau,0.4978505380031116,0.34413380328297266,2020-03-06,0,0,0,44.0,0.9777777777777777
Guyana,0.4335820493710309,0.19626054035157978,2020-03-06,0,0,0,44.0,0.9777777777777777
Haiti,0.5655555209198243,0.15032268027416365,2020-03-06,0,0,0,44.0,0.9777777777777777
Holy See,0.7821708479866093,0.43792167769984874,2020-03-06,1,0,0,44.0,0.9777777777777777
Honduras,0.5299323564167888,0.10295426815299269,2020-03-06,0,0,0,44.0,0.9777777777777777
Hungary,0.8318536004314983,0.4618487212425948,2020-03-06,2,0,0,44.0,0.9777777777777777
Iceland,1.0,0.33109965839842653,2020-03-06,43,0,0,44.0,0.9777777777777777
India,0.5847197859133962,0.6603838902530702,2020-03-06,31,0,3,44.0,0.9777777777777777
Indonesia,0.3788956932357362,0.7822991669537387,2020-03-06,4,0,0,44.0,0.9777777777777777
Iran,0.6886269797862724,0.5755350145855217,2020-03-06,4747,124,913,44.0,0.9777777777777777
Iraq,0.6980730883201702,0.5449894193452043,2020-03-06,40,3,0,44.0,0.9777777777777777
Ireland,0.888340384853354,0.36954875670942483,2020-03-06,18,0,0,44.0,0.9777777777777777
Israel,0.6791808712523746,0.5144438241048868,2020-03-06,37,0,2,44.0,0.9777777777777777
Italy,0.7925341736591486,0.4363828584907421,2020-03-06,4636,197,523,44.0,0.9777777777777777
Jamaica,0.5574167538070179,0.1333111594938255,2020-03-06,0,0,0,44.0,0.9777777777777777
Japan,0.7264114139218638,0.8640211918551867,2020-03-06,420,6,46,44.0,0.9777777777777777
Jordan,0.68144793730051,0.5195686961952066,2020-03-06,1,0,0,44.0,0.9777777777777777
Kazakhstan,0.8399498600559021,0.6227914261908115,2020-03-06,0,0,0,44.0,0.9777777777777777
Kenya,0.3861285785401417,0.5243073362034879,2020-03-06,0,0,0,44.0,0.9777777777777777
Kosovo,0.7887806301876847,0.46659916203250384,2020-03-06,0,0,0,44.0,0.9777777777777777
Kuwait,0.6650117084515279,0.5577167506953364,2020-03-06,58,0,0,44.0,0.9777777777777777
Kyrgyzstan,0.7755727411756816,0.6494081790922188,2020-03-06,0,0,0,44.0,0.9777777777777777
Laos,0.5739159881999213,0.7435205020338276,2020-03-06,0,0,0,44.0,0.9777777777777777
Latvia,0.923642381666237,0.479157552483272,2020-03-06,1,0,0,44.0,0.9777777777777777
Lebanon,0.7061466772840927,0.5173704315244119,2020-03-06,22,0,1,44.0,0.9777777777777777
Liberia,0.4470720369682904,0.36365209924603287,2020-03-06,0,0,0,44.0,0.9777777777777777
Libya,0.6351157195525946,0.4541275787694537,2020-03-06,0,0,0,44.0,0.9777777777777777
Liechtenstein,0.8316410629894856,0.42806766867532237,2020-03-06,1,0,0,44.0,0.9777777777777777
Lithuania,0.9074876468515649,0.47670745634949585,2020-03-06,1,0,0,44.0,0.9777777777777777
